test_id,Day,Demand,holdingcost,orderingcost
70,16,2,4,798
70,17,85,4,798
70,18,91,4,798
70,19,1,4,798
70,20,91,4,798
71,1,42,6,420
71,2,36,6,420
71,3,20,6,420
71,4,60,6,420
71,5,55,6,420
71,6,42,6,420
71,7,72,6,420
71,8,39,6,420
71,9,16,6,420
71,10,24,6,420
71,11,75,6,420
71,12,37,6,420
71,13,84,6,420
71,14,19,6,420
71,15,40,6,420
71,16,39,6,420
71,17,96,6,420
71,18,48,6,420
71,19,26,6,420
71,20,47,6,420
72,1,0,9,509
72,2,2,9,509
72,3,4,9,509
72,4,84,9,509
72,5,47,9,509
72,6,74,9,509
72,7,68,9,509
72,8,2,9,509
72,9,24,9,509
72,10,20,9,509
72,11,94,9,509
72,12,35,9,509
72,13,5,9,509
72,14,25,9,509
72,15,16,9,509
72,16,86,9,509
72,17,53,9,509
72,18,51,9,509
72,19,25,9,509
72,20,75,9,509
73,1,47,10,998
73,2,93,10,998
73,3,83,10,998
73,4,64,10,998
73,5,78,10,998
73,6,97,10,998
73,7,13,10,998
73,8,59,10,998
73,9,30,10,998
73,10,68,10,998
73,11,96,10,998
73,12,86,10,998
73,13,47,10,998
73,14,30,10,998
73,15,20,10,998
73,16,5,10,998
73,17,6,10,998
73,18,25,10,998
73,19,7,10,998
73,20,29,10,998
74,1,11,7,380
74,2,28,7,380
74,3,65,7,380
74,4,72,7,380
74,5,57,7,380
74,6,7,7,380
74,7,19,7,380
74,8,84,7,380
74,9,23,7,380
74,10,74,7,380
74,11,98,7,380
74,12,18,7,380
74,13,69,7,380
74,14,58,7,380
74,15,41,7,380
74,16,56,7,380
74,17,32,7,380
74,18,72,7,380
74,19,30,7,380
74,20,88,7,380
75,1,3,7,507
75,2,56,7,507
75,3,0,7,507
75,4,8,7,507
75,5,36,7,507
75,6,78,7,507
75,7,55,7,507
75,8,14,7,507
75,9,48,7,507
75,10,84,7,507
75,11,91,7,507
75,12,38,7,507
75,13,58,7,507
75,14,68,7,507
75,15,35,7,507
75,16,43,7,507
75,17,28,7,507
75,18,68,7,507
75,19,36,7,507
75,20,39,7,507
76,1,15,4,899
76,2,96,4,899
76,3,13,4,899
76,4,54,4,899
76,5,55,4,899
76,6,54,4,899
76,7,73,4,899
76,8,31,4,899
76,9,18,4,899
76,10,3,4,899
76,11,95,4,899
76,12,14,4,899
76,13,35,4,899
76,14,17,4,899
76,15,15,4,899
76,16,59,4,899
76,17,39,4,899
76,18,25,4,899
76,19,75,4,899
76,20,48,4,899
77,1,6,5,130
77,2,46,5,130
77,3,70,5,130
77,4,53,5,130
77,5,48,5,130
77,6,22,5,130
77,7,7,5,130
77,8,36,5,130
77,9,19,5,130
77,10,93,5,130
77,11,25,5,130
77,12,86,5,130
77,13,79,5,130
77,14,67,5,130
77,15,87,5,130
77,16,19,5,130
77,17,97,5,130
77,18,98,5,130
77,19,1,5,130
77,20,21,5,130
78,1,66,6,317
78,2,90,6,317
78,3,46,6,317
78,4,33,6,317
78,5,19,6,317
78,6,23,6,317
78,7,66,6,317
78,8,68,6,317
78,9,92,6,317
78,10,39,6,317
78,11,3,6,317
78,12,16,6,317
78,13,94,6,317
78,14,57,6,317
78,15,11,6,317
78,16,2,6,317
78,17,5,6,317
78,18,23,6,317
78,19,89,6,317
78,20,56,6,317
79,1,36,7,500
79,2,22,7,500
79,3,17,7,500
79,4,39,7,500
79,5,10,7,500
79,6,76,7,500
79,7,99,7,500
79,8,75,7,500
79,9,30,7,500
79,10,3,7,500
79,11,67,7,500
79,12,37,7,500
79,13,71,7,500
79,14,32,7,500
79,15,12,7,500
79,16,23,7,500
79,17,49,7,500
79,18,59,7,500
79,19,79,7,500
79,20,44,7,500
80,1,46,3,813
80,2,26,3,813
80,3,100,3,813
80,4,34,3,813
80,5,73,3,813
80,6,44,3,813
80,7,25,3,813
80,8,33,3,813
80,9,10,3,813
80,10,60,3,813
80,11,28,3,813
80,12,43,3,813
80,13,45,3,813
80,14,62,3,813
80,15,76,3,813
80,16,79,3,813
80,17,37,3,813
80,18,25,3,813
80,19,94,3,813
80,20,38,3,813
81,1,48,2,470
81,2,3,2,470
81,3,62,2,470
81,4,1,2,470
81,5,43,2,470
81,6,82,2,470
81,7,85,2,470
81,8,23,2,470
81,9,18,2,470
81,10,52,2,470
81,11,83,2,470
81,12,100,2,470
81,13,2,2,470
81,14,90,2,470
81,15,11,2,470
81,16,58,2,470
81,17,70,2,470
81,18,100,2,470
81,19,66,2,470
81,20,45,2,470
82,1,0,2,480
82,2,22,2,480
82,3,72,2,480
82,4,50,2,480
82,5,8,2,480
82,6,9,2,480
82,7,47,2,480
82,8,69,2,480
82,9,19,2,480
82,10,51,2,480
82,11,48,2,480
82,12,2,2,480
82,13,18,2,480
82,14,84,2,480
82,15,16,2,480
82,16,4,2,480
82,17,10,2,480
82,18,21,2,480
82,19,24,2,480
82,20,37,2,480
83,1,77,4,479
83,2,4,4,479
83,3,9,4,479
83,4,14,4,479
83,5,67,4,479
83,6,34,4,479
83,7,52,4,479
83,8,49,4,479
83,9,68,4,479
83,10,12,4,479
83,11,25,4,479
83,12,56,4,479
83,13,36,4,479
83,14,96,4,479
83,15,63,4,479
83,16,92,4,479
83,17,47,4,479
83,18,68,4,479
83,19,92,4,479
83,20,34,4,479
84,1,98,7,967
84,2,98,7,967
84,3,8,7,967
84,4,30,7,967
84,5,25,7,967
84,6,0,7,967
84,7,58,7,967
84,8,88,7,967
84,9,2,7,967
84,10,72,7,967
84,11,90,7,967
84,12,0,7,967
84,13,70,7,967
84,14,76,7,967
84,15,50,7,967
84,16,45,7,967
84,17,56,7,967
84,18,20,7,967
84,19,22,7,967
84,20,49,7,967
85,1,46,1,934
85,2,48,1,934
85,3,5,1,934
85,4,2,1,934
85,5,75,1,934
85,6,11,1,934
85,7,85,1,934
85,8,41,1,934
85,9,95,1,934
85,10,41,1,934
85,11,88,1,934
85,12,82,1,934
85,13,24,1,934
85,14,50,1,934
85,15,92,1,934
85,16,25,1,934
85,17,39,1,934
85,18,43,1,934
85,19,51,1,934
85,20,7,1,934
86,1,21,3,835
86,2,72,3,835
86,3,35,3,835
86,4,86,3,835
86,5,93,3,835
86,6,5,3,835
86,7,96,3,835
86,8,98,3,835
86,9,69,3,835
86,10,94,3,835
86,11,1,3,835
86,12,86,3,835
86,13,8,3,835
86,14,87,3,835
86,15,25,3,835
86,16,5,3,835
86,17,53,3,835
86,18,40,3,835
86,19,15,3,835
86,20,34,3,835
87,1,71,1,236
87,2,28,1,236
87,3,84,1,236
87,4,16,1,236
87,5,84,1,236
87,6,40,1,236
87,7,74,1,236
87,8,95,1,236
87,9,52,1,236
87,10,78,1,236
87,11,54,1,236
87,12,28,1,236
87,13,37,1,236
87,14,62,1,236
87,15,63,1,236
87,16,40,1,236
87,17,14,1,236
87,18,33,1,236
87,19,6,1,236
87,20,5,1,236
88,1,73,9,198
88,2,40,9,198
88,3,58,9,198
88,4,67,9,198
88,5,43,9,198
88,6,43,9,198
88,7,84,9,198
88,8,59,9,198
88,9,93,9,198
88,10,58,9,198
88,11,26,9,198
88,12,11,9,198
88,13,6,9,198
88,14,25,9,198
88,15,90,9,198
88,16,98,9,198
88,17,43,9,198
88,18,23,9,198
88,19,96,9,198
88,20,75,9,198
89,1,31,8,751
89,2,50,8,751
89,3,47,8,751
89,4,7,8,751
89,5,24,8,751
89,6,48,8,751
89,7,38,8,751
89,8,39,8,751
89,9,48,8,751
89,10,15,8,751
89,11,82,8,751
89,12,71,8,751
89,13,82,8,751
89,14,78,8,751
89,15,61,8,751
89,16,43,8,751
89,17,35,8,751
89,18,21,8,751
89,19,95,8,751
89,20,48,8,751
90,1,40,6,213
90,2,30,6,213
90,3,66,6,213
90,4,49,6,213
90,5,61,6,213
90,6,72,6,213
90,7,20,6,213
90,8,86,6,213
90,9,43,6,213
90,10,11,6,213
90,11,62,6,213
90,12,93,6,213
90,13,80,6,213
90,14,67,6,213
90,15,91,6,213
90,16,69,6,213
90,17,80,6,213
90,18,30,6,213
90,19,100,6,213
90,20,58,6,213
91,1,79,10,329
91,2,70,10,329
91,3,53,10,329
91,4,28,10,329
91,5,33,10,329
91,6,83,10,329
91,7,71,10,329
91,8,1,10,329
91,9,41,10,329
91,10,22,10,329
91,11,75,10,329
91,12,68,10,329
91,13,38,10,329
91,14,32,10,329
91,15,19,10,329
91,16,69,10,329
91,17,90,10,329
91,18,26,10,329
91,19,0,10,329
91,20,55,10,329
92,1,16,3,880
92,2,18,3,880
92,3,18,3,880
92,4,86,3,880
92,5,1,3,880
92,6,73,3,880
92,7,70,3,880
92,8,42,3,880
92,9,46,3,880
92,10,28,3,880
92,11,58,3,880
92,12,97,3,880
92,13,33,3,880
92,14,23,3,880
92,15,51,3,880
92,16,22,3,880
92,17,89,3,880
92,18,71,3,880
92,19,22,3,880
92,20,92,3,880
93,1,91,8,328
93,2,19,8,328
93,3,99,8,328
93,4,97,8,328
93,5,56,8,328
93,6,89,8,328
93,7,16,8,328
93,8,34,8,328
93,9,12,8,328
93,10,93,8,328
93,11,99,8,328
93,12,75,8,328
93,13,5,8,328
93,14,45,8,328
93,15,71,8,328
93,16,76,8,328
93,17,6,8,328
93,18,39,8,328
93,19,36,8,328
93,20,97,8,328
94,1,93,9,567
94,2,73,9,567
94,3,6,9,567
94,4,95,9,567
94,5,28,9,567
94,6,75,9,567
94,7,69,9,567
94,8,82,9,567
94,9,24,9,567
94,10,34,9,567
94,11,31,9,567
94,12,73,9,567
94,13,31,9,567
94,14,56,9,567
94,15,8,9,567
94,16,73,9,567
94,17,37,9,567
94,18,95,9,567
94,19,19,9,567
94,20,9,9,567
95,1,47,1,387
95,2,92,1,387
95,3,85,1,387
95,4,89,1,387
95,5,37,1,387
95,6,62,1,387
95,7,62,1,387
95,8,58,1,387
95,9,9,1,387
95,10,46,1,387
95,11,8,1,387
95,12,95,1,387
95,13,54,1,387
95,14,29,1,387
95,15,88,1,387
95,16,60,1,387
95,17,73,1,387
95,18,9,1,387
95,19,92,1,387
95,20,48,1,387
96,1,19,6,337
96,2,36,6,337
96,3,77,6,337
96,4,11,6,337
96,5,24,6,337
96,6,26,6,337
96,7,98,6,337
96,8,1,6,337
96,9,30,6,337
96,10,95,6,337
96,11,58,6,337
96,12,66,6,337
96,13,81,6,337
96,14,55,6,337
96,15,88,6,337
96,16,89,6,337
96,17,68,6,337
96,18,20,6,337
96,19,43,6,337
96,20,83,6,337
97,1,91,9,471
97,2,99,9,471
97,3,49,9,471
97,4,54,9,471
97,5,36,9,471
97,6,73,9,471
97,7,62,9,471
97,8,42,9,471
97,9,53,9,471
97,10,75,9,471
97,11,76,9,471
97,12,51,9,471
97,13,39,9,471
97,14,48,9,471
97,15,99,9,471
97,16,89,9,471
97,17,85,9,471
97,18,22,9,471
97,19,34,9,471
97,20,82,9,471
98,1,10,9,922
98,2,92,9,922
98,3,78,9,922
98,4,41,9,922
98,5,75,9,922
98,6,73,9,922
98,7,76,9,922
98,8,7,9,922
98,9,18,9,922
98,10,24,9,922
98,11,68,9,922
98,12,37,9,922
98,13,95,9,922
98,14,95,9,922
98,15,50,9,922
98,16,70,9,922
98,17,54,9,922
98,18,54,9,922
98,19,25,9,922
98,20,12,9,922
99,1,77,6,784
99,2,100,6,784
99,3,71,6,784
99,4,31,6,784
99,5,30,6,784
99,6,10,6,784
99,7,8,6,784
99,8,60,6,784
99,9,5,6,784
99,10,79,6,784
99,11,44,6,784
99,12,31,6,784
99,13,72,6,784
99,14,35,6,784
99,15,45,6,784
99,16,70,6,784
99,17,100,6,784
99,18,74,6,784
99,19,81,6,784
99,20,62,6,784
100,1,5,9,843
100,2,38,9,843
100,3,27,9,843
100,4,85,9,843
100,5,23,9,843
100,6,84,9,843
100,7,25,9,843
100,8,85,9,843
100,9,81,9,843
100,10,91,9,843
100,11,98,9,843
100,12,77,9,843
100,13,2,9,843
100,14,9,9,843
100,15,86,9,843
100,16,39,9,843
100,17,25,9,843
100,18,88,9,843
100,19,8,9,843
100,20,14,9,843
101,1,51,8,152
101,2,55,8,152
101,3,21,8,152
101,4,0,8,152
101,5,75,8,152
101,6,79,8,152
101,7,58,8,152
101,8,47,8,152
101,9,4,8,152
101,10,62,8,152
101,11,98,8,152
101,12,29,8,152
101,13,38,8,152
101,14,37,8,152
101,15,55,8,152
101,16,73,8,152
101,17,32,8,152
101,18,17,8,152
101,19,51,8,152
101,20,66,8,152
102,1,41,7,852
102,2,64,7,852
102,3,57,7,852
102,4,53,7,852
102,5,84,7,852
102,6,63,7,852
102,7,37,7,852
102,8,61,7,852
102,9,97,7,852
102,10,50,7,852
102,11,77,7,852
102,12,42,7,852
102,13,85,7,852
102,14,29,7,852
102,15,57,7,852
102,16,90,7,852
102,17,35,7,852
102,18,64,7,852
102,19,41,7,852
102,20,25,7,852
103,1,92,3,890
103,2,40,3,890
103,3,76,3,890
103,4,39,3,890
103,5,83,3,890
103,6,69,3,890
103,7,87,3,890
103,8,77,3,890
103,9,4,3,890
103,10,78,3,890
103,11,77,3,890
103,12,94,3,890
103,13,29,3,890
103,14,4,3,890
103,15,21,3,890
103,16,64,3,890
103,17,87,3,890
103,18,29,3,890
103,19,58,3,890
103,20,47,3,890
104,1,18,2,844
104,2,68,2,844
104,3,53,2,844
104,4,92,2,844
104,5,78,2,844
104,6,15,2,844
104,7,64,2,844
104,8,54,2,844
104,9,59,2,844
104,10,79,2,844
104,11,99,2,844
104,12,77,2,844
104,13,92,2,844
104,14,91,2,844
104,15,99,2,844
104,16,19,2,844
104,17,92,2,844
104,18,90,2,844
104,19,74,2,844
104,20,50,2,844
105,1,54,3,943
105,2,15,3,943
105,3,18,3,943
105,4,37,3,943
105,5,22,3,943
105,6,95,3,943
105,7,55,3,943
105,8,40,3,943
105,9,39,3,943
105,10,41,3,943
105,11,29,3,943
105,12,99,3,943
105,13,3,3,943
105,14,53,3,943
105,15,75,3,943
105,16,17,3,943
105,17,44,3,943
105,18,25,3,943
105,19,2,3,943
105,20,26,3,943
106,1,30,7,353
106,2,64,7,353
106,3,71,7,353
106,4,58,7,353
106,5,67,7,353
106,6,30,7,353
106,7,74,7,353
106,8,20,7,353
106,9,63,7,353
106,10,27,7,353
106,11,57,7,353
106,12,48,7,353
106,13,30,7,353
106,14,20,7,353
106,15,31,7,353
106,16,49,7,353
106,17,24,7,353
106,18,51,7,353
106,19,1,7,353
106,20,38,7,353
107,1,64,5,800
107,2,57,5,800
107,3,80,5,800
107,4,29,5,800
107,5,42,5,800
107,6,26,5,800
107,7,31,5,800
107,8,65,5,800
107,9,43,5,800
107,10,69,5,800
107,11,39,5,800
107,12,40,5,800
107,13,10,5,800
107,14,41,5,800
107,15,85,5,800
107,16,26,5,800
107,17,36,5,800
107,18,46,5,800
107,19,98,5,800
107,20,87,5,800
108,1,29,4,781
108,2,24,4,781
108,3,19,4,781
108,4,72,4,781
108,5,44,4,781
108,6,43,4,781
108,7,69,4,781
108,8,41,4,781
108,9,2,4,781
108,10,75,4,781
108,11,31,4,781
108,12,37,4,781
108,13,5,4,781
108,14,14,4,781
108,15,39,4,781
108,16,74,4,781
108,17,4,4,781
108,18,62,4,781
108,19,42,4,781
108,20,38,4,781
109,1,85,10,766
109,2,14,10,766
109,3,10,10,766
109,4,50,10,766
109,5,64,10,766
109,6,70,10,766
109,7,7,10,766
109,8,93,10,766
109,9,73,10,766
109,10,42,10,766
109,11,79,10,766
109,12,25,10,766
109,13,15,10,766
109,14,22,10,766
109,15,77,10,766
109,16,44,10,766
109,17,97,10,766
109,18,11,10,766
109,19,85,10,766
109,20,59,10,766
110,1,43,3,895
110,2,82,3,895
110,3,98,3,895
110,4,53,3,895
110,5,20,3,895
110,6,18,3,895
110,7,4,3,895
110,8,22,3,895
110,9,68,3,895
110,10,30,3,895
110,11,24,3,895
110,12,34,3,895
110,13,50,3,895
110,14,33,3,895
110,15,24,3,895
110,16,27,3,895
110,17,91,3,895
110,18,45,3,895
110,19,3,3,895
110,20,75,3,895
111,1,46,3,388
111,2,82,3,388
111,3,87,3,388
111,4,65,3,388
111,5,51,3,388
111,6,68,3,388
111,7,7,3,388
111,8,71,3,388
111,9,17,3,388
111,10,27,3,388
111,11,54,3,388
111,12,55,3,388
111,13,7,3,388
111,14,22,3,388
111,15,64,3,388
111,16,75,3,388
111,17,44,3,388
111,18,80,3,388
111,19,39,3,388
111,20,5,3,388
112,1,86,7,381
112,2,100,7,381
112,3,98,7,381
112,4,97,7,381
112,5,4,7,381
112,6,55,7,381
112,7,42,7,381
112,8,75,7,381
112,9,35,7,381
112,10,1,7,381
112,11,91,7,381
112,12,6,7,381
112,13,93,7,381
112,14,76,7,381
112,15,40,7,381
112,16,82,7,381
112,17,97,7,381
112,18,25,7,381
112,19,95,7,381
112,20,63,7,381
113,1,9,8,200
113,2,3,8,200
113,3,16,8,200
113,4,85,8,200
113,5,1,8,200
113,6,53,8,200
113,7,96,8,200
113,8,43,8,200
113,9,50,8,200
113,10,14,8,200
113,11,56,8,200
113,12,87,8,200
113,13,86,8,200
113,14,20,8,200
113,15,35,8,200
113,16,37,8,200
113,17,23,8,200
113,18,62,8,200
113,19,39,8,200
113,20,48,8,200
114,1,40,6,690
114,2,34,6,690
114,3,67,6,690
114,4,1,6,690
114,5,57,6,690
114,6,41,6,690
114,7,71,6,690
114,8,44,6,690
114,9,47,6,690
114,10,36,6,690
114,11,61,6,690
114,12,10,6,690
114,13,44,6,690
114,14,27,6,690
114,15,69,6,690
114,16,59,6,690
114,17,75,6,690
114,18,34,6,690
114,19,15,6,690
114,20,77,6,690
115,1,20,9,173
115,2,47,9,173
115,3,98,9,173
115,4,20,9,173
115,5,79,9,173
115,6,36,9,173
115,7,21,9,173
115,8,66,9,173
115,9,61,9,173
115,10,59,9,173
115,11,6,9,173
115,12,29,9,173
115,13,10,9,173
115,14,86,9,173
115,15,6,9,173
115,16,56,9,173
115,17,81,9,173
115,18,12,9,173
115,19,16,9,173
115,20,68,9,173
116,1,82,1,788
116,2,74,1,788
116,3,58,1,788
116,4,57,1,788
116,5,25,1,788
116,6,41,1,788
116,7,74,1,788
116,8,96,1,788
116,9,83,1,788
116,10,22,1,788
116,11,88,1,788
116,12,76,1,788
116,13,80,1,788
116,14,40,1,788
116,15,6,1,788
116,16,95,1,788
116,17,93,1,788
116,18,5,1,788
116,19,52,1,788
116,20,74,1,788
117,1,34,5,775
117,2,99,5,775
117,3,61,5,775
117,4,51,5,775
117,5,70,5,775
117,6,88,5,775
117,7,85,5,775
117,8,82,5,775
117,9,35,5,775
117,10,58,5,775
117,11,44,5,775
117,12,40,5,775
117,13,35,5,775
117,14,28,5,775
117,15,1,5,775
117,16,77,5,775
117,17,81,5,775
117,18,51,5,775
117,19,67,5,775
117,20,19,5,775
118,1,21,7,422
118,2,75,7,422
118,3,26,7,422
118,4,40,7,422
118,5,14,7,422
118,6,39,7,422
118,7,75,7,422
118,8,65,7,422
118,9,32,7,422
118,10,98,7,422
118,11,12,7,422
118,12,29,7,422
118,13,86,7,422
118,14,86,7,422
118,15,18,7,422
118,16,44,7,422
118,17,69,7,422
118,18,67,7,422
118,19,43,7,422
118,20,80,7,422
119,1,10,8,961
119,2,16,8,961
119,3,58,8,961
119,4,47,8,961
119,5,28,8,961
119,6,23,8,961
119,7,59,8,961
119,8,34,8,961
119,9,27,8,961
119,10,39,8,961
119,11,52,8,961
119,12,47,8,961
119,13,72,8,961
119,14,29,8,961
119,15,24,8,961
119,16,51,8,961
119,17,46,8,961
119,18,98,8,961
119,19,1,8,961
119,20,87,8,961
120,1,53,9,380
120,2,26,9,380
120,3,40,9,380
120,4,96,9,380
120,5,71,9,380
120,6,53,9,380
120,7,76,9,380
120,8,44,9,380
120,9,66,9,380
120,10,23,9,380
120,11,75,9,380
120,12,62,9,380
120,13,37,9,380
120,14,48,9,380
120,15,21,9,380
120,16,84,9,380
120,17,14,9,380
120,18,9,9,380
120,19,7,9,380
120,20,89,9,380
121,1,68,5,727
121,2,18,5,727
121,3,75,5,727
121,4,93,5,727
121,5,29,5,727
121,6,54,5,727
121,7,41,5,727
121,8,5,5,727
121,9,94,5,727
121,10,43,5,727
121,11,2,5,727
121,12,56,5,727
121,13,37,5,727
121,14,9,5,727
121,15,99,5,727
121,16,37,5,727
121,17,22,5,727
121,18,77,5,727
121,19,89,5,727
121,20,7,5,727
122,1,90,9,217
122,2,15,9,217
122,3,27,9,217
122,4,0,9,217
122,5,29,9,217
122,6,21,9,217
122,7,92,9,217
122,8,59,9,217
122,9,93,9,217
122,10,58,9,217
122,11,59,9,217
122,12,29,9,217
122,13,62,9,217
122,14,23,9,217
122,15,64,9,217
122,16,24,9,217
122,17,50,9,217
122,18,67,9,217
122,19,80,9,217
122,20,72,9,217
123,1,42,1,358
123,2,18,1,358
123,3,77,1,358
123,4,6,1,358
123,5,64,1,358
123,6,3,1,358
123,7,90,1,358
123,8,20,1,358
123,9,84,1,358
123,10,59,1,358
123,11,70,1,358
123,12,56,1,358
123,13,24,1,358
123,14,39,1,358
123,15,67,1,358
123,16,77,1,358
123,17,59,1,358
123,18,55,1,358
123,19,55,1,358
123,20,80,1,358
124,1,7,7,684
124,2,22,7,684
124,3,87,7,684
124,4,34,7,684
124,5,55,7,684
124,6,47,7,684
124,7,71,7,684
124,8,8,7,684
124,9,49,7,684
124,10,58,7,684
124,11,45,7,684
124,12,32,7,684
124,13,55,7,684
124,14,2,7,684
124,15,16,7,684
124,16,54,7,684
124,17,1,7,684
124,18,42,7,684
124,19,86,7,684
124,20,13,7,684
125,1,5,4,560
125,2,78,4,560
125,3,56,4,560
125,4,97,4,560
125,5,78,4,560
125,6,93,4,560
125,7,63,4,560
125,8,35,4,560
125,9,2,4,560
125,10,24,4,560
125,11,13,4,560
125,12,97,4,560
125,13,59,4,560
125,14,56,4,560
125,15,17,4,560
125,16,94,4,560
125,17,14,4,560
125,18,75,4,560
125,19,4,4,560
125,20,28,4,560
126,1,100,7,955
126,2,31,7,955
126,3,88,7,955
126,4,11,7,955
126,5,36,7,955
126,6,43,7,955
126,7,37,7,955
126,8,6,7,955
126,9,66,7,955
126,10,48,7,955
126,11,14,7,955
126,12,33,7,955
126,13,49,7,955
126,14,3,7,955
126,15,90,7,955
126,16,41,7,955
126,17,85,7,955
126,18,33,7,955
126,19,79,7,955
126,20,13,7,955
127,1,95,6,357
127,2,78,6,357
127,3,63,6,357
127,4,31,6,357
127,5,5,6,357
127,6,49,6,357
127,7,67,6,357
127,8,54,6,357
127,9,80,6,357
127,10,52,6,357
127,11,52,6,357
127,12,40,6,357
127,13,69,6,357
127,14,40,6,357
127,15,15,6,357
127,16,0,6,357
127,17,86,6,357
127,18,78,6,357
127,19,79,6,357
127,20,37,6,357
128,1,56,6,699
128,2,81,6,699
128,3,47,6,699
128,4,84,6,699
128,5,9,6,699
128,6,56,6,699
128,7,72,6,699
128,8,18,6,699
128,9,20,6,699
128,10,42,6,699
128,11,54,6,699
128,12,16,6,699
128,13,40,6,699
128,14,18,6,699
128,15,28,6,699
128,16,2,6,699
128,17,35,6,699
128,18,47,6,699
128,19,0,6,699
128,20,0,6,699
129,1,84,5,933
129,2,36,5,933
129,3,53,5,933
129,4,97,5,933
129,5,21,5,933
129,6,36,5,933
129,7,85,5,933
129,8,44,5,933
129,9,54,5,933
129,10,71,5,933
129,11,92,5,933
129,12,0,5,933
129,13,9,5,933
129,14,47,5,933
129,15,41,5,933
129,16,55,5,933
129,17,29,5,933
129,18,22,5,933
129,19,88,5,933
129,20,6,5,933
130,1,71,1,199
130,2,41,1,199
130,3,99,1,199
130,4,18,1,199
130,5,14,1,199
130,6,28,1,199
130,7,78,1,199
130,8,59,1,199
130,9,87,1,199
130,10,42,1,199
130,11,40,1,199
130,12,48,1,199
130,13,35,1,199
130,14,17,1,199
130,15,7,1,199
130,16,83,1,199
130,17,32,1,199
130,18,2,1,199
130,19,27,1,199
130,20,45,1,199
131,1,89,5,422
131,2,75,5,422
131,3,68,5,422
131,4,12,5,422
131,5,67,5,422
131,6,96,5,422
131,7,82,5,422
131,8,27,5,422
131,9,52,5,422
131,10,63,5,422
131,11,31,5,422
131,12,81,5,422
131,13,9,5,422
131,14,42,5,422
131,15,98,5,422
131,16,0,5,422
131,17,1,5,422
131,18,29,5,422
131,19,37,5,422
131,20,26,5,422
132,1,29,3,762
132,2,79,3,762
132,3,11,3,762
132,4,49,3,762
132,5,84,3,762
132,6,23,3,762
132,7,17,3,762
132,8,32,3,762
132,9,29,3,762
132,10,60,3,762
132,11,20,3,762
132,12,51,3,762
132,13,41,3,762
132,14,20,3,762
132,15,98,3,762
132,16,56,3,762
132,17,51,3,762
132,18,35,3,762
132,19,16,3,762
132,20,62,3,762
133,1,32,6,306
133,2,10,6,306
133,3,74,6,306
133,4,63,6,306
133,5,99,6,306
133,6,11,6,306
133,7,35,6,306
133,8,84,6,306
133,9,25,6,306
133,10,35,6,306
133,11,75,6,306
133,12,92,6,306
133,13,65,6,306
133,14,48,6,306
133,15,81,6,306
133,16,76,6,306
133,17,75,6,306
133,18,23,6,306
133,19,63,6,306
133,20,7,6,306
134,1,12,5,553
134,2,52,5,553
134,3,5,5,553
134,4,39,5,553
134,5,78,5,553
134,6,99,5,553
134,7,55,5,553
134,8,83,5,553
134,9,34,5,553
134,10,48,5,553
134,11,8,5,553
134,12,67,5,553
134,13,6,5,553
134,14,36,5,553
134,15,65,5,553
134,16,4,5,553
134,17,17,5,553
134,18,18,5,553
134,19,19,5,553
134,20,72,5,553
135,1,54,10,375
135,2,31,10,375
135,3,4,10,375
135,4,45,10,375
135,5,52,10,375
135,6,92,10,375
135,7,84,10,375
135,8,34,10,375
135,9,52,10,375
135,10,56,10,375
135,11,66,10,375
135,12,16,10,375
135,13,16,10,375
135,14,43,10,375
135,15,27,10,375
135,16,71,10,375
135,17,82,10,375
135,18,88,10,375
135,19,14,10,375
135,20,85,10,375
136,1,13,8,475
136,2,51,8,475
136,3,27,8,475
136,4,18,8,475
136,5,96,8,475
136,6,2,8,475
136,7,43,8,475
136,8,32,8,475
136,9,13,8,475
136,10,76,8,475
136,11,65,8,475
136,12,9,8,475
136,13,27,8,475
136,14,66,8,475
136,15,24,8,475
136,16,39,8,475
136,17,82,8,475
136,18,8,8,475
136,19,18,8,475
136,20,20,8,475
137,1,19,10,140
137,2,1,10,140
137,3,43,10,140
137,4,12,10,140
137,5,62,10,140
137,6,23,10,140
137,7,73,10,140
137,8,27,10,140
137,9,25,10,140
137,10,83,10,140
137,11,52,10,140
137,12,48,10,140
137,13,91,10,140
137,14,29,10,140
137,15,57,10,140
137,16,26,10,140
137,17,5,10,140
137,18,57,10,140
137,19,62,10,140
137,20,21,10,140
138,1,92,9,242
138,2,87,9,242
138,3,25,9,242
138,4,25,9,242
138,5,47,9,242
138,6,33,9,242
138,7,100,9,242
138,8,24,9,242
138,9,30,9,242
138,10,34,9,242
138,11,30,9,242
138,12,69,9,242
138,13,70,9,242
138,14,88,9,242
138,15,49,9,242
138,16,29,9,242
138,17,12,9,242
138,18,69,9,242
138,19,6,9,242
138,20,49,9,242
139,1,39,6,784
139,2,81,6,784
139,3,12,6,784
139,4,49,6,784
139,5,24,6,784
139,6,60,6,784
139,7,98,6,784
139,8,61,6,784
139,9,27,6,784
139,10,25,6,784
139,11,30,6,784
139,12,7,6,784
139,13,98,6,784
139,14,46,6,784
139,15,36,6,784
139,16,3,6,784
139,17,29,6,784
139,18,5,6,784
139,19,47,6,784
139,20,59,6,784
140,1,45,1,887
140,2,21,1,887
140,3,42,1,887
140,4,84,1,887
140,5,64,1,887
140,6,35,1,887
140,7,58,1,887
140,8,5,1,887
140,9,76,1,887
140,10,84,1,887
140,11,33,1,887
140,12,92,1,887
